customer_id,age,annual_income,credit_score,loan_amount,existing_loans,region,employment_status,gender,marital_status,application_date,default_flag
100447,72.0,991976.86,639.0,639554.18,1,North,Self-Employed,MALE ,Divorced,06/13/2023,0
100553,36.0,332996.52,862.0,194042.4,3,West,Retired,Female,Divorced,21/07/2023,1
100178,69.0,822526.11,337.0,303160.51,3,Central,Employed,Female,Single,07-Mar-2023,0
100390,60.0,523223.68,400.0,629284.12,1,North,Unemployed,female,Divorced,23-May-2023,0
100578,68.0,590835.29,630.0,241563.25,4,South,Self-Employed,female,Married,31-Jul-2023,0
101027,33.0,671966.91,368.0,450938.89,0,East,Self-Employed,FEMALE,Single,01/11/2024,0
101731,69.0,748307.44,386.0,354409.8,2,West,Self-Employed,Male,Married,09/24/2024,1
101305,56.0,807818.68,,558180.05,2,East,Self-Employed,male,Married,21/04/2024,0
101667,56.0,935052.37,672.0,470430.46,1,Central,Retired,Male,Widowed,08/31/2024,0
100916,48.0,,617.0,320644.23,3,South,Retired,Female,Widowed,2023-12-01,0
100820,19.0,251996.75,389.0,445168.71,0,West,Unemployed,male,Widowed,2023-10-27,0
101852,-5.0,860793.58,617.0,251000.93,4,East,Retired,Male,Divorced,2024-11-07,0
101004,25.0,573325.68,727.0,607758.94,0,West,Employed,male,Single,2024-01-02,0
101067,54.0,678437.04,802.0,445306.17,1,West,Employed,female,Widowed,01/25/2024,0
100664,52.0,,,241318.56,1,North,Retired,Female,Divorced,2023-08-31,0
100142,33.0,860055.04,647.0,553928.45,2,South,Self-Employed,FEMALE,Married,21-Feb-2023,0
101615,27.0,628260.01,691.0,474058.41,0,North,,Male,Widowed,08/12/2024,0
101449,,463754.27,399.0,186609.9,3,North,Retired,F,Widowed,13/06/2024,0
100864,66.0,664352.52,533.0,696546.31,4,East,Employed,Female,Married,2023-11-12,0
100421,57.0,734100.23,633.0,310544.25,3,Central,Self-Employed,Female,Divorced,03/06/2023,0
100636,31.0,294559.09,314.0,328431.86,0,West,Unemployed,FEMALE,Widowed,2023-08-21,0
101752,53.0,378491.36,317.0,498836.59,1,South,Retired,F,Widowed,2024-10-01,0
100799,43.0,345820.4,345.0,383206.47,4,South,Retired,FEMALE,Married,10/19/2023,0
101299,19.0,802112.93,410.0,295185.49,0,Central,Retired,Male,Married,04/19/2024,0
100615,54.0,787550.62,394.0,469357.85,1,South,Self-Employed,female,Divorced,08/13/2023,0
100294,49.0,674353.35,789.0,430652.15,4,West,Unemployed,F,Married,18-Apr-2023,0
100941,41.0,532540.87,640.0,358245.03,1,Central,Employed,Male,Widowed,10/12/2023,1
101355,46.0,935063.32,895.0,393687.09,4,South,Self-Employed,FEMALE,Single,05/09/2024,0
101932,65.0,852136.94,460.0,208091.49,1,South,Self-Employed,FEMALE,Single,2024-12-06,0
100088,61.0,1018003.64,763.0,216354.49,0,East,Retired,male,Married,2023-02-02,1
100041,61.0,839062.04,597.0,194836.92,4,North,Employed,FEMALE,Married,15/01/2023,0
101829,73.0,790082.29,477.0,487770.92,3,Central,Unemployed,Female,Widowed,29/10/2024,0
101963,64.0,463470.88,450.0,364042.93,3,North,Self-Employed,Female,Widowed,12/17/2024,1
100131,49.0,893415.88,871.0,612387.14,4,East,Unemployed,MALE ,Married,02/17/2023,1
101799,47.0,194662.41,598.0,569847.39,1,West,Unemployed,female,Divorced,10/18/2024,1
101009,47.0,176707.21,482.0,275527.24,2,East,Unemployed,male,Divorced,04/01/2024,0
101084,29.0,343823.81,553.0,381884.71,2,East,Unemployed,Male,Divorced,2024-01-31,0
101883,66.0,611217.43,332.0,476149.27,2,South,Retired,M,Single,11/18/2024,0
101362,37.0,899918.5,528.0,626821.53,0,Central,Employed,M,Divorced,12-May-2024,0
101521,58.0,994434.06,691.0,378988.68,0,South,Unemployed,female,Widowed,09/07/2024,0
100164,41.0,584231.64,757.0,37207.86,3,West,Unemployed,Female,Married,2023-03-01,0
100724,62.0,256867.94,737.0,595649.52,2,South,Unemployed,FEMALE,Widowed,2023-09-22,0
100290,64.0,640365.43,1200.0,255850.55,2,Central,Employed,M,Married,16-Apr-2023,0
101159,37.0,1201631.33,661.0,640929.87,1,North,Employed,Male,Single,02/28/2024,1
101558,74.0,820598.13,731.0,326046.36,2,North,Employed,FEMALE,Married,22-Jul-2024,0
101926,38.0,484206.56,730.0,469111.3,2,South,Self-Employed,M,Single,04-Dec-2024,0
101034,21.0,483530.57,,422226.83,4,North,Employed,male,Married,13-Jan-2024,0
101380,73.0,477057.56,1200.0,301765.65,2,Central,Employed,male,Single,2024-05-18,0
100778,33.0,456337.04,507.0,-11842.08,2,South,Employed,M,Married,12-Oct-2023,0
100839,69.0,769258.78,894.0,584093.67,3,East,Unemployed,female,Widowed,11/03/2023,0
100348,28.0,1109056.46,888.0,333721.63,3,South,Employed,female,Widowed,2023-05-08,0
101974,49.0,966289.99,549.0,408739.66,3,Central,Unemployed,Female,Single,21-Dec-2024,0
100571,41.0,417433.83,307.0,287696.67,4,South,Self-Employed,M,Single,07/28/2023,0
100917,62.0,148026.74,666.0,366506.54,2,Central,Retired,female,Widowed,01/12/2023,0
101202,74.0,495956.23,640.0,147729.14,0,West,Self-Employed,Female,Single,14-Mar-2024,0
101916,34.0,935203.2,804.0,570530.3,2,Central,Unemployed,MALE ,Single,2024-11-30,0
101490,33.0,498850.35,696.0,237019.75,3,North,Employed,MALE ,Single,28-Jun-2024,0
101614,21.0,891999.7,608.0,436941.71,4,East,Unemployed,Male,Divorced,12-Aug-2024,0
101335,74.0,-40668.88,644.0,329368.92,3,Central,Retired,MALE ,Divorced,05/02/2024,0
101872,52.0,668849.89,643.0,515655.43,2,East,Self-Employed,M,Married,2024-11-14,0
100136,52.0,779915.14,723.0,340653.47,4,Central,Unemployed,male,Single,2023-02-19,0
100458,65.0,422139.09,804.0,392727.41,0,South,Retired,F,Single,17-Jun-2023,0
100375,23.0,759747.76,755.0,318687.88,2,North,Retired,M,Divorced,05/17/2023,0
101360,22.0,1017484.31,838.0,548242.66,4,South,,Male,Single,2024-05-11,0
100333,65.0,,853.0,341965.52,1,East,Employed,MALE ,Widowed,02/05/2023,0
101324,67.0,935370.19,655.0,173932.48,0,Central,Retired,M,Married,2024-04-28,0
101176,36.0,748559.41,388.0,293830.32,2,West,Self-Employed,female,Single,2024-03-05,0
101952,22.0,878038.1,897.0,403851.17,4,North,Unemployed,Male,Married,2024-12-13,0
101786,29.0,678468.8,359.0,572106.65,3,East,Unemployed,Male,Married,14-Oct-2024,0
101951,52.0,395059.95,458.0,578033.7,0,West,,M,Married,12/13/2024,1
100816,20.0,404146.01,829.0,251953.04,2,North,Employed,Female,Divorced,2023-10-25,0
101131,56.0,197963.99,472.0,358399.27,3,Central,Self-Employed,F,Divorced,02/18/2024,0
100605,48.0,735377.17,829.0,586424.56,0,North,Unemployed,F,Divorced,09/08/2023,0
101885,28.0,992117.35,383.0,779253.47,1,West,Retired,male,Widowed,19/11/2024,0
101927,25.0,484438.8,503.0,702671.41,2,East,Retired,M,Married,12/04/2024,1
101334,48.0,427494.81,552.0,418496.41,0,North,Retired,Female,Widowed,02-May-2024,0
100910,61.0,1102228.64,476.0,705569.18,1,East,Employed,male,Divorced,29-Nov-2023,0
101959,28.0,850179.78,639.0,350816.34,1,Central,Employed,female,Single,12/16/2024,1
101225,73.0,,533.0,235080.72,0,Central,Self-Employed,Female,Divorced,23/03/2024,1
100328,26.0,861370.78,641.0,209312.63,1,Central,Employed,male,Divorced,2023-04-30,0
101689,23.0,,551.0,627908.15,4,West,Self-Employed,female,Married,08/09/2024,0
100318,71.0,712611.58,429.0,443771.92,0,North,Employed,M,Single,27-Apr-2023,0
101552,48.0,222131.71,,517563.97,4,Central,Retired,female,Married,2024-07-20,0
101544,31.0,1076691.91,773.0,686318.55,0,South,Employed,male,Single,2024-07-17,0
101758,,557322.4,630.0,358210.63,3,East,Unemployed,female,Widowed,03-Oct-2024,0
100167,27.0,608765.56,462.0,404475.07,1,East,Employed,male,Widowed,03/02/2023,0
100012,59.0,760953.18,441.0,403894.32,0,West,Unemployed,Male,Widowed,2023-01-05,0
101956,48.0,488886.06,630.0,465065.37,0,West,Employed,Female,Divorced,2024-12-15,0
100171,23.0,627800.89,397.0,482068.35,4,East,Retired,male,Divorced,03/04/2023,0
100649,66.0,,700.0,631884.47,1,South,Unemployed,FEMALE,Married,26/08/2023,0
101523,26.0,853829.02,689.0,472923.3,1,East,Retired,F,Divorced,07/10/2024,0
100260,63.0,505838.18,338.0,481091.43,1,Central,Employed,F,Married,2023-04-05,0
101230,64.0,653518.02,757.0,335206.09,4,Central,Self-Employed,MALE ,Single,25-Mar-2024,0
101429,62.0,539522.5,420.0,446066.25,0,South,Self-Employed,Female,Widowed,05/06/2024,0
100901,20.0,557305.46,,229126.59,0,Central,Employed,MALE ,Married,26/11/2023,0
100672,54.0,599054.53,616.0,317377.46,3,East,Employed,Female,Divorced,2023-09-03,0
100258,27.0,780987.74,346.0,278635.11,4,East,Employed,Male,Single,05-Apr-2023,0
100844,18.0,156541.53,419.0,202145.47,1,West,Unemployed,FEMALE,Widowed,2023-11-05,0
100867,65.0,794665.41,486.0,390129.5,1,South,Unemployed,MALE ,Divorced,11/13/2023,0
101211,,800751.71,465.0,603145.07,2,North,Unemployed,Female,Widowed,03/18/2024,1
100138,37.0,825180.79,474.0,566151.6,4,Central,Employed,FEMALE,Married,20-Feb-2023,0
100893,73.0,813904.52,723.0,289877.84,4,North,Employed,FEMALE,Single,23/11/2023,0
101865,41.0,892624.5,394.0,377509.66,0,West,Self-Employed,F,Married,12/11/2024,0
100549,-5.0,,342.0,264477.62,2,West,Employed,Male,Divorced,20/07/2023,0
100319,61.0,318400.97,688.0,567863.06,0,East,Retired,MALE ,Married,04/27/2023,0
101549,18.0,652745.72,778.0,46817.41,0,West,Employed,female,Married,19/07/2024,0
101328,56.0,881935.6,323.0,530874.78,0,East,Retired,female,Married,2024-04-29,1
101827,74.0,925092.67,825.0,422422.62,4,South,Retired,MALE ,Divorced,10/29/2024,0
100558,63.0,919719.76,561.0,176791.49,4,East,Self-Employed,Male,Divorced,23-Jul-2023,0
100139,42.0,311046.51,684.0,529092.63,2,Central,Unemployed,Female,Married,02/20/2023,0
101760,39.0,607612.32,406.0,489825.13,4,North,Employed,female,Divorced,2024-10-04,0
100531,27.0,827994.26,865.0,533023.95,3,North,Retired,F,Married,07/13/2023,0
100224,59.0,901877.69,340.0,229360.9,3,East,Retired,MALE ,Married,2023-03-23,0
100723,24.0,516297.17,344.0,532852.85,3,West,Self-Employed,female,Widowed,09/22/2023,0
100786,19.0,508590.31,715.0,448727.75,2,South,Employed,FEMALE,Divorced,15-Oct-2023,0
101742,43.0,621661.5,358.0,250947.26,1,South,Employed,male,Single,28-Sep-2024,0
101177,28.0,470129.61,801.0,498097.93,2,East,Employed,female,Widowed,05/03/2024,0
100409,18.0,-100000.0,,227814.57,4,North,Employed,Male,Single,30/05/2023,0
100325,31.0,551356.79,356.0,451397.08,4,North,Employed,MALE ,Married,29/04/2023,0
101545,51.0,704051.17,677.0,294418.1,1,South,Retired,female,Divorced,18/07/2024,0
100299,19.0,440985.72,334.0,272721.25,1,West,Retired,Male,Widowed,04/20/2023,0
101280,60.0,463844.16,770.0,603075.33,0,Central,Self-Employed,M,Divorced,2024-04-12,1
101157,66.0,642995.55,834.0,246686.91,4,Central,Retired,F,Widowed,27/02/2024,0
100025,54.0,1098592.51,685.0,243337.53,2,South,Unemployed,Female,Widowed,10/01/2023,0
101887,41.0,444527.06,596.0,319193.22,3,Central,Employed,M,Married,11/20/2024,0
100714,70.0,393647.47,444.0,269861.36,3,Central,Employed,female,Single,18-Sep-2023,0
100846,26.0,648220.79,318.0,697180.0,3,West,Employed,Female,Married,05-Nov-2023,0
100193,38.0,353232.39,840.0,308634.53,2,East,Retired,Male,Divorced,12/03/2023,0
100440,73.0,812937.04,465.0,471222.45,4,Central,Retired,F,Married,2023-06-10,0
100573,20.0,584775.04,560.0,543194.17,0,Central,Unemployed,Male,Single,29/07/2023,0
100946,73.0,-79289.97,666.0,374221.18,2,West,Self-Employed,male,Widowed,12-Dec-2023,0
100997,38.0,,398.0,256964.38,0,West,Employed,F,Married,31/12/2023,0
100503,67.0,677371.34,677.0,238339.55,2,West,Retired,Female,Divorced,07/03/2023,0
101189,18.0,733133.08,413.0,401789.43,2,Central,Unemployed,Female,Married,10/03/2024,0
101902,59.0,793060.61,560.0,615861.26,0,West,Unemployed,MALE ,Married,25-Nov-2024,0
101813,,1026126.68,411.0,435786.42,1,Central,Employed,MALE ,Divorced,24/10/2024,0
100003,43.0,579301.06,670.0,392411.89,2,West,Retired,MALE ,Divorced,01/02/2023,1
101268,72.0,389013.98,364.0,456962.83,1,East,Retired,Male,Married,2024-04-08,0
100467,51.0,709237.15,870.0,145356.65,2,East,Self-Employed,F,Widowed,06/20/2023,0
100005,66.0,705780.5,302.0,104497.75,1,South,Employed,F,Widowed,02/01/2023,0
101393,60.0,1042499.62,844.0,240976.92,1,South,Employed,female,Divorced,23/05/2024,1
100547,51.0,229418.38,659.0,351963.89,2,South,Retired,female,Divorced,07/19/2023,0
100228,49.0,1140121.15,,559227.82,4,West,Retired,FEMALE,Single,2023-03-25,0
100542,29.0,683086.63,853.0,408864.0,1,Central,Employed,F,Widowed,17-Jul-2023,1
100242,23.0,724377.77,327.0,395658.74,1,West,Unemployed,M,Single,30-Mar-2023,0
100898,22.0,,628.0,428120.15,2,South,Employed,Male,Single,24-Nov-2023,0
101777,27.0,904877.73,853.0,470867.65,4,North,Employed,MALE ,Married,10/10/2024,0
101208,34.0,662924.58,602.0,644084.67,2,East,Employed,Male,Married,2024-03-17,0
101789,60.0,809689.85,845.0,404847.32,3,East,Unemployed,male,Divorced,15/10/2024,0
100842,69.0,,477.0,410195.5,4,South,Self-Employed,Female,Married,04-Nov-2023,0
101701,28.0,,323.0,662463.09,3,South,Retired,MALE ,Single,13/09/2024,0
101712,68.0,763498.91,805.0,317776.13,4,West,Employed,F,Married,2024-09-17,0
101999,34.0,1002476.55,374.0,177465.0,3,North,Employed,FEMALE,Married,12/31/2024,0
100661,59.0,743765.54,498.0,483609.48,0,Central,Retired,female,Widowed,30/08/2023,0
101727,50.0,999784.1,380.0,478431.95,3,South,Self-Employed,FEMALE,Married,09/22/2024,0
100314,31.0,107346.15,,139386.71,2,East,Employed,female,Single,25-Apr-2023,1
100691,63.0,837949.12,472.0,223331.53,2,Central,Employed,Female,Single,09/10/2023,0
101526,36.0,459502.12,686.0,455765.15,2,East,Retired,Female,Widowed,11-Jul-2024,0
100424,41.0,1019348.41,469.0,467246.46,4,North,Employed,FEMALE,Widowed,2023-06-04,0
100594,36.0,684981.08,715.0,262816.74,1,West,Self-Employed,M,Widowed,05-Aug-2023,0
101993,54.0,,513.0,225803.47,4,West,Self-Employed,male,Divorced,28/12/2024,0
100622,27.0,536118.04,797.0,475181.25,2,East,Unemployed,MALE ,Single,16-Aug-2023,0
101187,52.0,706074.33,,412208.18,0,Central,Retired,Female,Single,03/09/2024,0
101057,62.0,316631.42,410.0,266090.17,0,East,Employed,male,Single,21/01/2024,1
100227,51.0,1133448.37,815.0,475547.54,2,West,Self-Employed,MALE ,Divorced,03/24/2023,0
101134,52.0,221378.53,302.0,462312.82,3,East,Retired,MALE ,Single,19-Feb-2024,0
101822,35.0,537629.14,493.0,347885.32,4,South,Employed,Male,Divorced,27-Oct-2024,0
101114,29.0,746764.68,437.0,359085.69,2,North,Employed,M,Widowed,11-Feb-2024,0
100066,69.0,771290.28,385.0,274297.12,2,Central,Employed,M,Married,25-Jan-2023,0
100024,62.0,1019818.63,488.0,250784.03,0,South,Retired,Male,Widowed,2023-01-09,0
100144,74.0,582081.4,726.0,277259.49,2,Central,Unemployed,male,Single,2023-02-22,0
100536,43.0,732572.49,822.0,513724.63,1,West,Unemployed,FEMALE,Widowed,2023-07-15,0
100811,68.0,369642.24,458.0,185575.26,1,Central,Employed,Female,Married,10/24/2023,0
101766,46.0,534415.07,532.0,425010.28,2,Central,,F,Widowed,06-Oct-2024,1
100085,57.0,677411.94,666.0,495206.6,0,East,Unemployed,female,Widowed,01/02/2023,0
101350,21.0,751245.58,729.0,450840.78,4,Central,Retired,female,Divorced,07-May-2024,0
101200,68.0,222693.47,482.0,327294.7,1,West,Unemployed,M,Divorced,2024-03-14,0
101085,65.0,939737.4,454.0,374482.12,2,Central,Retired,MALE ,Single,01/02/2024,0
101832,51.0,489109.72,500.0,780772.48,0,North,Employed,male,Divorced,2024-10-31,0
101935,27.0,905305.57,811.0,302942.85,1,Central,Retired,FEMALE,Widowed,12/07/2024,1
101391,48.0,952316.14,861.0,653135.52,1,West,Unemployed,male,Married,05/22/2024,0
101161,46.0,755572.25,716.0,379670.83,3,East,Unemployed,FEMALE,Divorced,28/02/2024,0
100362,30.0,835507.23,452.0,401537.0,0,Central,Unemployed,male,Single,13-May-2023,0
101699,72.0,550112.76,884.0,120791.54,3,West,Retired,M,Married,09/12/2024,0
101169,70.0,712233.48,878.0,364755.1,4,East,Retired,F,Single,02/03/2024,0
101026,22.0,891292.62,396.0,350115.52,2,East,Unemployed,FEMALE,Single,10-Jan-2024,0
101030,45.0,627115.0,575.0,548359.69,2,North,Retired,male,Single,12-Jan-2024,0
101234,54.0,605785.2,846.0,717344.47,2,Central,Self-Employed,male,Married,26-Mar-2024,1
101514,32.0,429690.39,305.0,121596.9,0,West,Self-Employed,M,Single,06-Jul-2024,0
101087,74.0,741612.79,747.0,117054.26,1,North,Self-Employed,M,Widowed,02/01/2024,0
100665,57.0,686484.57,688.0,594558.58,1,Central,Retired,FEMALE,Single,31/08/2023,1
100364,24.0,381308.5,,438941.7,0,South,Retired,FEMALE,Single,2023-05-13,0
100077,30.0,459419.14,734.0,400777.97,1,Central,Employed,MALE ,Single,29/01/2023,0
100027,64.0,622566.45,851.0,244791.85,3,South,Self-Employed,female,Single,01/10/2023,0
101456,74.0,541067.48,488.0,135537.16,0,West,Employed,FEMALE,Single,2024-06-15,0
100525,35.0,494364.96,598.0,352759.5,3,East,Employed,F,Divorced,11/07/2023,0
101897,67.0,378481.6,440.0,185995.99,0,South,Retired,Male,Divorced,23/11/2024,0
100055,20.0,752457.11,446.0,363141.88,1,West,Retired,Female,Married,01/21/2023,0
100638,63.0,989530.27,420.0,347035.55,0,South,Unemployed,F,Single,21-Aug-2023,0
100302,18.0,798388.67,863.0,433319.84,3,Central,Retired,MALE ,Divorced,21-Apr-2023,0
100718,31.0,810053.41,448.0,156584.9,4,West,Retired,Female,Widowed,20-Sep-2023,0
100624,52.0,297507.57,,-60954.54,2,West,Unemployed,F,Married,2023-08-16,0
100007,57.0,400071.94,410.0,393985.76,1,North,Self-Employed,female,Single,01/03/2023,0
100803,,537153.89,497.0,437867.4,1,South,Retired,FEMALE,Single,10/21/2023,0
101049,24.0,642979.23,608.0,390125.68,0,Central,Employed,MALE ,Widowed,19/01/2024,1
100336,72.0,838463.77,744.0,343257.22,1,South,Unemployed,M,Widowed,2023-05-03,0
100047,,388739.07,429.0,263790.64,1,South,Unemployed,F,Widowed,01/18/2023,0
101502,31.0,654032.35,416.0,574260.22,1,South,Unemployed,female,Widowed,02-Jul-2024,0
100106,62.0,251801.44,747.0,373447.96,4,South,Self-Employed,F,Divorced,08-Feb-2023,0
100349,27.0,599264.51,357.0,163921.16,1,North,Unemployed,Female,Widowed,08/05/2023,0
101079,65.0,815110.64,,564030.19,0,East,Self-Employed,F,Married,01/30/2024,0
100238,35.0,-100000.0,537.0,580676.13,1,Central,Retired,Male,Divorced,28-Mar-2023,1
100213,43.0,319877.75,403.0,316044.96,0,South,Retired,MALE ,Single,19/03/2023,0
101270,39.0,627451.9,829.0,317585.95,4,East,Self-Employed,Male,Single,08-Apr-2024,0
101314,69.0,653338.9,674.0,473074.27,1,East,Unemployed,male,Divorced,24-Apr-2024,0
100793,65.0,355949.92,634.0,399446.65,2,Central,Employed,MALE ,Single,17/10/2023,0
101096,65.0,744921.9,653.0,152289.73,3,West,Retired,FEMALE,Single,2024-02-05,0
101196,58.0,808355.39,1200.0,312802.23,0,East,,M,Widowed,2024-03-12,1
101591,37.0,1008751.54,585.0,424967.33,0,South,Unemployed,male,Single,08/04/2024,0
101605,68.0,1018353.27,323.0,548098.46,1,South,Unemployed,F,Widowed,09/08/2024,0
101696,44.0,292796.14,827.0,454583.05,1,West,Unemployed,Male,Single,2024-09-11,0
100523,65.0,495926.73,753.0,480774.68,4,South,,Female,Divorced,07/10/2023,0
100232,19.0,385429.74,399.0,239363.95,2,South,Employed,female,Widowed,2023-03-26,0
100644,61.0,586906.47,860.0,475882.76,0,West,Self-Employed,FEMALE,Married,2023-08-24,0
101530,23.0,101864.13,378.0,471050.78,1,South,Self-Employed,F,Single,12-Jul-2024,0
100533,34.0,-100000.0,491.0,476889.25,4,North,Retired,female,Married,14/07/2023,0
101531,18.0,512981.77,309.0,342029.07,4,East,Self-Employed,MALE ,Married,07/13/2024,0
100603,25.0,656282.18,614.0,403179.8,1,East,Retired,M,Divorced,08/09/2023,0
101226,24.0,659201.37,463.0,552448.48,2,South,Unemployed,Male,Married,23-Mar-2024,0
101074,44.0,815009.37,439.0,259908.93,1,East,Employed,Female,Divorced,28-Jan-2024,1
101322,49.0,254915.17,470.0,252302.11,1,North,Unemployed,male,Single,27-Apr-2024,0
100060,70.0,659014.98,342.0,440998.19,0,East,Unemployed,Female,Single,2023-01-22,0
101281,60.0,636323.89,,458809.32,1,South,Retired,F,Widowed,12/04/2024,1
100092,65.0,761181.7,434.0,291313.93,1,East,Retired,Male,Widowed,2023-02-03,0
100666,46.0,645740.53,538.0,228972.29,0,West,Employed,FEMALE,Widowed,01-Sep-2023,0
100280,33.0,198075.79,504.0,890653.92,3,West,Self-Employed,M,Married,2023-04-13,1
101390,35.0,730997.56,626.0,445561.38,1,North,Self-Employed,Female,Widowed,22-May-2024,0
100359,60.0,723233.46,1200.0,564421.35,2,East,Unemployed,male,Married,05/12/2023,0
101255,22.0,671498.37,834.0,224236.25,1,East,Retired,F,Married,04/03/2024,0
101341,25.0,972757.26,391.0,536239.21,0,Central,Employed,Female,Married,04/05/2024,0
100847,20.0,692544.24,312.0,486890.47,2,West,Retired,FEMALE,Single,11/06/2023,0
101604,25.0,809984.04,891.0,657147.2,3,South,Self-Employed,female,Widowed,2024-08-08,0
100110,,,534.0,459865.48,3,West  ,Employed,female,Widowed,10-Feb-2023,0
100042,57.0,744710.65,576.0,279112.33,1,Central,Retired,MALE ,Widowed,16-Jan-2023,0
100125,50.0,,534.0,388785.62,1,West,Employed,Female,Single,15/02/2023,0
100204,44.0,172967.4,637.0,414148.02,0,West,Unemployed,F,Widowed,2023-03-16,0
100052,38.0,804925.49,781.0,490284.35,2,East,Unemployed,Male,Married,2023-01-19,1
100545,21.0,873901.31,315.0,242437.01,4,North,Employed,FEMALE,Divorced,19/07/2023,0
100068,22.0,649651.84,339.0,454240.08,2,South,Self-Employed,F,Married,2023-01-25,0
101920,40.0,685414.17,445.0,244450.91,4,West,Employed,FEMALE,Divorced,2024-12-02,0
101861,34.0,233910.9,354.0,567675.16,4,South,Retired,Male,Divorced,10/11/2024,0
100183,57.0,696014.46,625.0,386763.18,3,North,Unemployed,Female,Single,03/08/2023,0
100137,19.0,375665.58,756.0,323503.42,1,East,Retired,M,Married,20/02/2023,0
100899,53.0,597741.94,719.0,249583.22,2,South,Unemployed,M,Single,11/25/2023,0
100796,73.0,385711.28,568.0,521988.65,3,North,Retired,Male,Widowed,2023-10-18,0
100132,23.0,960490.0,432.0,217630.26,1,North,Employed,Female,Widowed,2023-02-18,0
100080,71.0,785648.62,306.0,196510.02,1,Central,Employed,Female,Single,2023-01-30,0
101505,31.0,731936.62,376.0,394896.1,3,West,Unemployed,Female,Divorced,03/07/2024,0
101563,70.0,937064.11,556.0,258192.6,2,North,Employed,Male,Single,07/24/2024,0
100541,21.0,1149378.54,328.0,434408.15,2,South,Retired,MALE ,Divorced,17/07/2023,0
101618,24.0,898587.62,325.0,643717.76,1,Central,Employed,MALE ,Single,13-Aug-2024,0
100983,54.0,664102.89,365.0,568383.98,2,Central,Employed,male,Widowed,12/25/2023,0
100165,64.0,478536.83,703.0,591470.63,2,North,Retired,Male,Widowed,02/03/2023,0
100248,62.0,305497.68,579.0,550480.88,0,South,Self-Employed,male,Single,2023-04-01,0
100446,35.0,965234.33,464.0,155650.37,0,West,Unemployed,female,Single,12-Jun-2023,0
101165,23.0,555490.18,395.0,343014.73,2,South,Unemployed,M,Single,01/03/2024,0
100858,56.0,818448.6,738.0,403789.42,1,East,Unemployed,Female,Married,10-Nov-2023,0
101228,26.0,185922.11,558.0,508959.48,2,South,Employed,MALE ,Single,2024-03-24,0
100097,56.0,,768.0,373935.64,1,East,Retired,female,Widowed,05/02/2023,0
100197,24.0,403710.49,325.0,445799.24,3,South,Employed,M,Single,13/03/2023,0
100737,37.0,709206.53,844.0,235690.95,1,West,Retired,FEMALE,Single,27/09/2023,0
101273,56.0,957343.93,666.0,292900.74,1,Central,Self-Employed,M,Married,09/04/2024,1
100102,63.0,630660.96,857.0,255605.43,1,East,Self-Employed,Male,Married,07-Feb-2023,0
100434,42.0,569003.81,548.0,172935.76,4,North,Retired,Male,Married,08-Jun-2023,0
100074,57.0,893473.53,341.0,626307.94,0,South,Retired,F,Married,28-Jan-2023,0
101818,25.0,673617.5,798.0,761686.61,3,East,Employed,Female,Married,25-Oct-2024,1
101644,25.0,855930.23,386.0,315353.01,4,Central,Employed,M,Divorced,2024-08-23,0
100918,32.0,716684.04,521.0,160606.43,3,East,Retired,Male,Divorced,02-Dec-2023,1
101736,46.0,946535.63,441.0,434732.02,4,North,Employed,F,Divorced,2024-09-25,0
101746,74.0,364948.29,616.0,490111.77,0,East,Unemployed,Male,Single,29-Sep-2024,0
101810,31.0,534049.89,,567565.87,4,North,Employed,Female,Divorced,22-Oct-2024,0
100762,72.0,659380.81,561.0,508798.61,1,West,Employed,M,Single,06-Oct-2023,0
100989,62.0,877015.71,590.0,263303.28,4,South,Employed,Male,Single,28/12/2023,0
100388,68.0,766544.42,507.0,675534.28,2,East,Retired,M,Widowed,2023-05-22,0
100235,59.0,755056.68,512.0,450493.56,2,North,Self-Employed,Female,Married,03/27/2023,0
101557,62.0,1123262.22,336.0,284718.13,1,East,Unemployed,M,Single,22/07/2024,0
100267,37.0,731752.47,345.0,348469.64,0,South,Self-Employed,F,Single,04/08/2023,0
101204,55.0,380604.19,343.0,637789.18,4,South,Retired,FEMALE,Divorced,2024-03-15,0
100117,25.0,677598.93,878.0,385237.39,3,North,Self-Employed,FEMALE,Single,12/02/2023,0
101629,,959470.92,469.0,348459.84,4,South,Employed,M,Single,17/08/2024,0
100673,23.0,282221.19,321.0,648834.58,2,North,Retired,Male,Single,03/09/2023,0
100249,20.0,197345.33,487.0,523290.58,4,West,Retired,FEMALE,Married,01/04/2023,0
101473,29.0,667528.29,876.0,153512.95,4,East,Self-Employed,M,Single,21/06/2024,0
100060,70.0,659014.98,342.0,440998.19,0,East,Unemployed,Female,Single,2023-01-22,0
100094,69.0,1013512.55,449.0,729827.18,1,Central,Employed,Male,Married,04-Feb-2023,0
100033,49.0,635179.34,358.0,444415.09,0,South,Employed,female,Widowed,13/01/2023,0
101857,51.0,652293.31,464.0,461555.31,3,South,Self-Employed,male,Married,09/11/2024,0
101692,55.0,762453.83,613.0,398702.71,2,North,Retired,F,Divorced,2024-09-09,0
100448,47.0,436960.3,416.0,427358.38,0,North,,M,Single,2023-06-13,0
100716,47.0,957105.2,689.0,306848.24,4,West,Self-Employed,Female,Married,2023-09-19,0
101855,66.0,818994.71,716.0,430803.35,0,West,Retired,Male,Divorced,11/08/2024,0
